hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,precipitation,weather_description_Berawan,weather_description_Cerah,weather_description_Cerah Berawan,weather_description_Hujan Ringan,weather_description_Hujan Sedang,weather_description_Petir
0.4995792914524364,0.4980119205559974,-1.0661857890406046,1.00476439247439,-1.7475623023996507,2.317101222677648,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
0.6438829573832384,0.4980119205559974,-1.0661857890406046,1.00476439247439,-1.2669346064701539,2.317101222677648,-0.5243735764898019,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
0.7881866233140403,0.4980119205559974,-1.0661857890406046,0.32861069632742534,-0.946516142517156,2.247529049650245,-1.3638190031010111,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
0.9324902892448423,0.4980119205559974,-1.0661857890406046,0.32861069632742534,-0.7062022945524076,2.247529049650245,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
1.0767939551756442,0.4980119205559974,-1.0661857890406046,-0.009466151746057064,-0.3857838305994097,2.247529049650245,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
1.2210976211064464,0.4980119205559974,-1.0661857890406046,-0.34754299981953946,-0.2255745986229107,0.9720392108145284,-1.7635549205349204,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
1.3654012870372483,0.4980119205559974,-1.0661857890406046,-0.34754299981953946,0.014739249341837703,0.9720392108145284,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
1.5097049529680502,0.4980119205559974,-1.0661857890406046,-0.34754299981953946,0.17494848131833665,0.8097041404172555,-2.8028683058630843,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
1.6540086188988523,0.4980119205559974,-1.0661857890406046,-0.34754299981953946,0.33515771329483557,0.5082247239651768,-2.922789081093257,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
-1.6649756975095933,0.9960238411119948,-1.0661857890406046,-0.6856198478930219,0.4953669452713345,0.02121951277335781,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-1.5206720315787914,0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.6555761772478335,0.5082247239651768,-1.403792594844402,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
-1.3763683656479893,0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.6555761772478335,-0.3266413523636558,-0.004716883825719929,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-1.2320646997171874,0.9960238411119948,-1.0661857890406046,-0.6856198478930219,0.7356807932360829,-0.18749700630885047,-0.9241094939237111,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-1.0877610337863854,0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.8157854092243324,-0.3266413523636558,-0.44442639300302006,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-0.9434573678555834,0.9960238411119948,-1.0661857890406046,-1.0236966959665041,0.8157854092243324,-0.30345062802118833,-1.4837397783311839,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
-0.7991537019247814,0.9960238411119948,-1.0661857890406046,-0.34754299981953946,0.4953669452713345,-0.30345062802118833,-0.9241094939237111,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
-0.6548500359939794,0.9960238411119948,-1.0661857890406046,-0.009466151746057064,-0.14546998263466124,-0.30345062802118833,0.2750982583780165,-0.522676060806964,0.0,0.0,1.0,0.0,0.0,0.0
-0.5105463700631775,0.9960238411119948,-1.0661857890406046,0.32861069632742534,-0.7062022945524076,1.273518627266607,-2.3631587966857843,-0.522676060806964,0.0,1.0,0.0,0.0,0.0,0.0
